你说的谎言真好听,419576363,坐在视听教室准备上视听课，想着每天的压力生活虽然很累也令人十分自闭，但想着自己也有梦想也从来没想过放弃，高考都熬出来了，专四有什么难得。,2019/12/13 9:56
young_khalifa_Mustafa,98422235,这首歌是为什么 ？？,2019/12/13 9:51
HionE丶,114044193,你说不予置评为什么还评论？秀啥？,2019/12/13 9:48
福建泉州晋江庄剑烽还钱,1499076054,哈哈哈 陈梓童的吗，我刚听,2019/12/13 9:45
Chantelle_S-H-H-H-H,2947984,不予置评。。。转去听Billboard避避风头,2019/12/13 9:40
太阳萬燧,272117943,倾诉 哀伤 ,2019/12/13 9:38
#NAME?,354707214,要要跑进太阳里了了了 在那里开出花花花花来,2019/12/13 9:37
撸铁之王,247348095,总有那么一种人，他们无法理解凌驾于他们知识储备量之上的事物，这会使他们激发出他们可笑的自尊以及嫉妒心，进而疯狂的诋毁他们不理解却存在的事物。悲哀的是这样的人占了社会的百分之八十。二八定律。,2019/12/13 9:33
kenny_berial,505286293,忍不住笑了哈哈哈,2019/12/13 9:32
粗代火影,378685332,大舌头？,2019/12/13 9:30
乖乖的虾条,263829372, 强 剪头的时候听到的，没刻意去找，我知道总有一天会再次听到的。,2019/12/13 9:28
中意先生,554812812,这真是神曲，无论什么压力，总是能笑出来，从考研自习室回宿舍的路上就都能扭起来。 哈哈哈哈哈。解压神曲 哈哈哈。,2019/12/13 9:27
偷取一时闲,1662467554,怕是模仿成了乌鸦的叫声，嘎嘎,2019/12/13 9:20
Duke_Mu,372594343,just do it！,2019/12/13 9:19
微风lou,1572798010,我好困，,2019/12/13 9:14
vash荼,447410030,好咳爱,2019/12/13 9:02
释音Detail,1327271761,男朋友说这歌不好听，我天天逼他听五遍，现在他觉得这歌很棒,2019/12/13 9:01
鲁镇的迅妹儿,323830757,猴子成精了,2019/12/13 9:01
Chaikov叔,478591291,B站看了一个混剪，网易云就把BGM推过来了，说没有一腿谁信,2019/12/13 9:01
抹茶少女Matcha,416920995,哈哈哈哈哈,2019/12/13 9:00
开你六个六斋,98263594,OMG,2019/12/13 8:53
只想要丶简简单单,273876910,哈哈哈,2019/12/13 8:46
a南顾,332060859,我怎么感觉是天使吻的恶魔掐的牛头马面拽着阎王看着,2019/12/13 8:40
我最拉风好嘛好的,1595806142,我什么都听不进去了，，，,2019/12/13 8:37
星火燎塬1704,469481575,鼎国际C座冯小 惊恐 ,2019/12/13 8:37
23232617,443150126,有点像百变小樱里的歌,2019/12/13 8:35
星火燎塬1704,469481575,厨房 心碎 便便 刚出 叉 圈 18 ,2019/12/13 8:35
星火燎塬1704,469481575,对付高菲 可爱 ,2019/12/13 8:34
52Hertzzz-,594543521,就喜欢这种特色嗓音,2019/12/13 8:32
可乐哥哥o3o,1579787260,居然听得鼻头一酸 多多难过 ,2019/12/13 8:13
#NAME?,1479284007,这声音 np,2019/12/13 8:12
屹二,1614834844,很好听啊啊啊啊啊啊啊啊啊,2019/12/13 8:11
秉烛夜行,1959171525,第一次听没感觉但还行 第二次听有点喜欢 第三次不好了 彻底了 必须循环播放,2019/12/13 8:11
许玖wkl,549041794,I i i i,2019/12/13 8:09
哼哼哼哈嘿咙咚呛,274338046,莫名觉得很好听,2019/12/13 8:08
甜茜茶,263692621,那个男孩子车上会放的歌。,2019/12/13 8:04
若韵,135061740,加油！！！！！！！,2019/12/13 7:52
幕冬1804,1417519518,唔 啊，森狗森狗森狗哎喂呆。怒马呆 哎哎哎 爱菜克油丧，油梅米克，梅米克，梅米克。往哪喘！,2019/12/13 7:37
本王是小蔡,283985795,挺好的，就是有点费朋友,2019/12/13 7:32
Oo狂奔的熊猫oO,35872451,我去，这嗓音是接通电源了吗。,2019/12/13 7:29
嗯这个调调,616573783,封面碧梨既视感 大哭 大哭 大哭 ,2019/12/13 7:29
玉蛊大长老,274063047,多么独特的嗓音啊，跟特么闹着玩似的 ,2019/12/13 7:26
Rc林若尘,506037572,Mr.Ten吗？许昌的吗？,2019/12/13 6:35
枉凝眉z,338367029,酒吧听见的，挺好听,2019/12/13 6:20
sheyyyy,1355067997,软件歧视什么呢 先用这个做bgm的短视频平台是tik tok，翻译给您们听就是外国抖音,2019/12/13 6:14
熊纠纠气昂昂上山去开炮,79704047,这嗓音，唱腔和咬字听得我一身鸡皮疙瘩,2019/12/13 5:54
绅士自述,530310119,大晚上的笑死我了,2019/12/13 3:55
南明哥哥,450057556,这二哈肯定是个艺术家,2019/12/13 3:10
2000delicatem3nG,311520635,1M听歌识曲过来的，听着就有画面,2019/12/13 2:39
Bibi-ya,1347611510,越听越来劲.就像韩美娟一样噗哈哈哈,2019/12/13 2:32
0霜少0,1454377194,认真唱歌不好吗,2019/12/13 2:18
致命子弹,377565719,哈哈,2019/12/13 2:16
Dream林G,417496414,心态蹦了 声音都这样了人尽然还是个胖纸,2019/12/13 2:13
Hang-Low,85714602,bigo全是用这歌跳舞的,2019/12/13 1:41
烟家军_,388446729,要过,2019/12/13 1:34
卤素丿,380011669,多听几遍就会不一样了,2019/12/13 1:30
花香菇_ET_囍,437009834,多么好听的歌，毁在抖音啊，哎,2019/12/13 1:29
Sweetlure,405293242,该死的日推！我i了,2019/12/13 1:25
Ein_liar,89311839,I am a bad girl.Please be crazy for me.,2019/12/13 1:22
chaireslee,136446035,强行下车,2019/12/13 1:21
该名称已被我红军儿占用,1534289579,甜肥细腻 极致的小烟囱型烟嗓 大哭 ,2019/12/13 1:17
漠亦韵,1640800382,有点上头,2019/12/13 1:01
TheChainsmokers丶,509320832,不好听就别听呗 没人逼你,2019/12/13 0:55
拜拜晚安睡了,308418147,我只觉得很难听。。,2019/12/13 0:51
今天的小熊没丢,1725556153,我说过我失败一次下一个人会爱我爱的更难 他可能得花下十倍的心思才能打消我的顾虑和疑心病,2019/12/13 0:45
佐手牵鼬手了,1306101680,继承你的花呗！,2019/12/13 0:33
NeckYu,505926475,有毒,2019/12/13 0:33
RyanLiu_,116406851,人形auto tune,2019/12/13 0:23
零茸,331470823,这个嗓音我爱了,2019/12/13 0:21
马克比,291067163,在抖音火了...操,2019/12/13 0:12
zlzsyq,374062479,哈哈哈哈哈哈哈哈，你成功的把一个非常丧的我，拉回了正常境界。,2019/12/13 0:06
RapGod丶LeeSin,130328617,你真可爱,2019/12/13 0:00
本人已经掉线了,1735510737,必须的。就像你名字一样。,2019/12/12 23:59
你说的谎言真好听,419576363,加油高考后将是一个新的开始 ,2019/12/12 23:57
那个村子没有消失,631882527,这嗓音太上头了,2019/12/12 23:56
木子_Lee,1448130163,？硬核翻译？,2019/12/12 23:55
木子_Lee,1448130163,听说这是根据她以前的街头表演的经历写出来的歌。,2019/12/12 23:55
